company,developer,pkg,dev_url
北京克鲁,Brainteaser Puzzle Game Studio,block.color.game.jam.blocks.sort.puzzle.games.slide.free,https://play.google.com/store/apps/developer?id=Brainteaser+Puzzle+Game+Studio&hl=en&gl=us
北京克鲁,Brainteaser Puzzle Game Studio,hexa.away.game.tap.block.off.color.puzzle.free,https://play.google.com/store/apps/developer?id=Brainteaser+Puzzle+Game+Studio&hl=en&gl=us
北京克鲁,Brainteaser Puzzle Game Studio,mahjong.solitaire.card.games.free.senior.match.puzzle,https://play.google.com/store/apps/developer?id=Brainteaser+Puzzle+Game+Studio&hl=en&gl=us
北京克鲁,Brainteaser Puzzle Game Studio,nuts.sort.bolts.nut.color.game.free.screw.puzzle,https://play.google.com/store/apps/developer?id=Brainteaser+Puzzle+Game+Studio&hl=en&gl=us
北京克鲁,Brainteaser Puzzle Game Studio,com.water.hue.sort.puzzle.color.match.sorting.games,https://play.google.com/store/apps/developer?id=Brainteaser+Puzzle+Game+Studio&hl=en&gl=us
北京克鲁,Brainteaser Puzzle Game Studio,number.games.match.numbers.ten.puzzle.free,https://play.google.com/store/apps/developer?id=Brainteaser+Puzzle+Game+Studio&hl=en&gl=us
北京克鲁,Brainteaser Puzzle Game Studio,cross.math.puzzle.games.number.puzzles.free,https://play.google.com/store/apps/developer?id=Brainteaser+Puzzle+Game+Studio&hl=en&gl=us
北京克鲁,Brainteaser Puzzle Game Studio,grill.food.sort.skewer.sorting.games.match.puzzle,https://play.google.com/store/apps/developer?id=Brainteaser+Puzzle+Game+Studio&hl=en&gl=us
北京克鲁,Brainteaser Puzzle Game Studio,com.brain.tricky.puzzle.games.test.quest,https://play.google.com/store/apps/developer?id=Brainteaser+Puzzle+Game+Studio&hl=en&gl=us
北京克鲁,Brainteaser Puzzle Game Studio,cryptogram.cypher.decrypt.code.word.puzzle.number,https://play.google.com/store/apps/developer?id=Brainteaser+Puzzle+Game+Studio&hl=en&gl=us
北京克鲁,Brainteaser Puzzle Game Studio,girl.rescue.dragon.puzzle.games.out.free,https://play.google.com/store/apps/developer?id=Brainteaser+Puzzle+Game+Studio&hl=en&gl=us
北京克鲁,Brainteaser Puzzle Game Studio,com.number.pair.match.puzzle.games.ten.numbers,https://play.google.com/store/apps/developer?id=Brainteaser+Puzzle+Game+Studio&hl=en&gl=us
北京克鲁,Brainteaser Puzzle Game Studio,com.mahjong.match.classic.tiles.connect.pair.games,https://play.google.com/store/apps/developer?id=Brainteaser+Puzzle+Game+Studio&hl=en&gl=us
北京克鲁,Brainteaser Puzzle Game Studio,com.jigswap.jigsaw.solitaire.puzzle.games.puzzles,https://play.google.com/store/apps/developer?id=Brainteaser+Puzzle+Game+Studio&hl=en&gl=us
北京克鲁,Brainteaser Puzzle Game Studio,wood.nuts.bolts.screw.pin.puzzle.game,https://play.google.com/store/apps/developer?id=Brainteaser+Puzzle+Game+Studio&hl=en&gl=us
北京克鲁,Castbox.FM - Radio & Podcast & AudioBooks,com.podcast.podcasts,https://play.google.com/store/apps/developer?id=Castbox.FM+-+Radio+%26+Podcast+%26+AudioBooks&hl=en&gl=us
北京克鲁,Castbox.FM - Radio & Podcast & AudioBooks,fm.castbox.audiobook.radio.podcast,https://play.google.com/store/apps/developer?id=Castbox.FM+-+Radio+%26+Podcast+%26+AudioBooks&hl=en&gl=us
北京克鲁,Castbox.FM - Radio & Podcast & AudioBooks,com.echocastr.ai.podcast.player.chat.podcasts,https://play.google.com/store/apps/developer?id=Castbox.FM+-+Radio+%26+Podcast+%26+AudioBooks&hl=en&gl=us
北京克鲁,Guru AI Lab,ai.chatbot.ask.chat.deep.seek.assistant.search.free,https://play.google.com/store/apps/developer?id=Guru+AI+Lab&hl=en&gl=us
北京克鲁,Guru AI Lab,ai.photo.enhancer.ig.tiktok.editor.remini.pixelup.hd.free,https://play.google.com/store/apps/developer?id=Guru+AI+Lab&hl=en&gl=us
北京克鲁,Guru AI Lab,ai.calorie.counter.food.tracker.my.fitness.free,https://play.google.com/store/apps/developer?id=Guru+AI+Lab&hl=en&gl=us
北京克鲁,Guru AI Lab,ai.video.photo.animator.face.dance.animation,https://play.google.com/store/apps/developer?id=Guru+AI+Lab&hl=en&gl=us
北京克鲁,Guru AI Lab,walkie.talkie.among.us.friends,https://play.google.com/store/apps/developer?id=Guru+AI+Lab&hl=en&gl=us
北京克鲁,Guru AI Lab,ai.image.playground.generator.free.creator.picture.photo,https://play.google.com/store/apps/developer?id=Guru+AI+Lab&hl=en&gl=us
北京克鲁,Guru AI Lab,ai.emoji.keyboard.face.emojis.sticker.free,https://play.google.com/store/apps/developer?id=Guru+AI+Lab&hl=en&gl=us
北京克鲁,Guru AI Lab,walkie.talkie.talk,https://play.google.com/store/apps/developer?id=Guru+AI+Lab&hl=en&gl=us
北京克鲁,Guru AI Lab,ai.photo.enhancer.retake.app.free.face.editor,https://play.google.com/store/apps/developer?id=Guru+AI+Lab&hl=en&gl=us
北京克鲁,NimbleMind Network Inc.,hidden.object.find.seek.search.mystery.puzzle.games.free,https://play.google.com/store/apps/developer?id=NimbleMind+Network+Inc.&hl=en&gl=us
北京克鲁,NimbleMind Network Inc.,number.match.numbers.math.games.free.puzzle.digit,https://play.google.com/store/apps/developer?id=NimbleMind+Network+Inc.&hl=en&gl=us
北京克鲁,NimbleMind Network Inc.,sudoku.puzzle.brain.games.number.puzzles.free,https://play.google.com/store/apps/developer?id=NimbleMind+Network+Inc.&hl=en&gl=us
北京克鲁,NimbleMind Network Inc.,com.nuts.spinner.sort.game.screw.bolts.puzzle.games,https://play.google.com/store/apps/developer?id=NimbleMind+Network+Inc.&hl=en&gl=us
北京乐信圣文,Cedar Games Studio,com.cedargames.tileclear,https://play.google.com/store/apps/developer?id=Cedar+Games+Studio&hl=en&gl=us
北京乐信圣文,Cedar Games Studio,com.cedargames.mysterytown,https://play.google.com/store/apps/developer?id=Cedar+Games+Studio&hl=en&gl=us
北京乐信圣文,Cedar Games Studio,com.cedargames.word.sort.fun,https://play.google.com/store/apps/developer?id=Cedar+Games+Studio&hl=en&gl=us
北京乐信圣文,Cedar Games Studio,com.cedargames.superheroes.puzzles,https://play.google.com/store/apps/developer?id=Cedar+Games+Studio&hl=en&gl=us
北京迦游,Color Block,com.funcatsort.us.gp,https://play.google.com/store/apps/developer?id=Color+Block&hl=en&gl=us
北京奇妙王国,FREELAX,solitaire.klondike.classic.card.games,https://play.google.com/store/apps/developer?id=FREELAX&hl=en&gl=us
北京奇妙王国,FREELAX,spider.solitaire.classic.card.games.makeup,https://play.google.com/store/apps/developer?id=FREELAX&hl=en&gl=us
北京奇妙王国,FREELAX,nut.sort.bolts.color.sort.puzzle.game,https://play.google.com/store/apps/developer?id=FREELAX&hl=en&gl=us
北京奇妙王国,FREELAX,sudoku.puzzle.classic.math.games,https://play.google.com/store/apps/developer?id=FREELAX&hl=en&gl=us
北京奇妙王国,Solitaire Card Studio,ball.sort.color.water.puzzle.games,https://play.google.com/store/apps/developer?id=Solitaire+Card+Studio&hl=en&gl=us
北京奇妙王国,Solitaire Card Studio,word.search.cross.games,https://play.google.com/store/apps/developer?id=Solitaire+Card+Studio&hl=en&gl=us
北京奇妙王国,Solitaire Card Studio,word.connect.puzzle.games,https://play.google.com/store/apps/developer?id=Solitaire+Card+Studio&hl=en&gl=us
北京奇妙王国,Solitaire Card Studio,bus.go.car.jam.traffic,https://play.google.com/store/apps/developer?id=Solitaire+Card+Studio&hl=en&gl=us
北京奇妙王国,Solitaire Card Studio,princess.protect.dragon.wars.girl.rescue,https://play.google.com/store/apps/developer?id=Solitaire+Card+Studio&hl=en&gl=us
北京奇妙王国,Solitaire Card Studio,com.solitaire.daily.challenge.card.game,https://play.google.com/store/apps/developer?id=Solitaire+Card+Studio&hl=en&gl=us
北京奇妙王国,Solitaire Card Studio,word.cross.connect.puzzle.games,https://play.google.com/store/apps/developer?id=Solitaire+Card+Studio&hl=en&gl=us
北京奇妙王国,Solitaire Card Studio,solitaire.collection.klondike.spider.freecell.tripeaks.pyramid.cardgame,https://play.google.com/store/apps/developer?id=Solitaire+Card+Studio&hl=en&gl=us
北京奇妙王国,Solitaire Card Studio,wool.blast.match.escape.traffic.jam.rescue.puzzle,https://play.google.com/store/apps/developer?id=Solitaire+Card+Studio&hl=en&gl=us
北京奇妙王国,Solitaire Card Studio,find.difference.spot.hidden.differences.detective,https://play.google.com/store/apps/developer?id=Solitaire+Card+Studio&hl=en&gl=us
北京奇妙王国,Solitaire Card Studio,sudoku.classic.brain.number.puzzle.games,https://play.google.com/store/apps/developer?id=Solitaire+Card+Studio&hl=en&gl=us
北京奇妙王国,Solitaire Card Studio,spider.solitaire.classic.solitaire.card.games,https://play.google.com/store/apps/developer?id=Solitaire+Card+Studio&hl=en&gl=us
北京奇妙王国,Solitaire Card Studio,word.guess.wordle.daily.wordly.connect.search.stacks.games,https://play.google.com/store/apps/developer?id=Solitaire+Card+Studio&hl=en&gl=us
北京奇妙王国,Solitaire Card Studio,solitaire.jigsaw.puzzle.design.artgallery.home.decorate.klondike,https://play.google.com/store/apps/developer?id=Solitaire+Card+Studio&hl=en&gl=us
北京奇妙王国,Solitaire Card Studio,water.sort.puzzle.color.sorting.games,https://play.google.com/store/apps/developer?id=Solitaire+Card+Studio&hl=en&gl=us
北京奇妙王国,Solitaire Card Studio,spider.solitaire.play.classic.card.games.klondike.free.patience.garden,https://play.google.com/store/apps/developer?id=Solitaire+Card+Studio&hl=en&gl=us
北京奇妙王国,Solitaire Card Studio,classic.klondike.solitaire.cardgame.patience.lite,https://play.google.com/store/apps/developer?id=Solitaire+Card+Studio&hl=en&gl=us
北京奇妙王国,Solitaire Card Studio,pyramid.solitaire.egypt.saga.classic.free.online.card.game,https://play.google.com/store/apps/developer?id=Solitaire+Card+Studio&hl=en&gl=us
英国tripledot,Echidna Games,games.echidna.wordblast,https://play.google.com/store/apps/developer?id=Echidna+Games&hl=en&gl=us
英国tripledot,Echidna Games,com.echidna.association.tile,https://play.google.com/store/apps/developer?id=Echidna+Games&hl=en&gl=us
英国tripledot,Echidna Games,com.echidna.jelly,https://play.google.com/store/apps/developer?id=Echidna+Games&hl=en&gl=us
英国tripledot,Echidna Games,com.echidna.dotpaint,https://play.google.com/store/apps/developer?id=Echidna+Games&hl=en&gl=us
英国tripledot,Echidna Games,games.echidna.sizzlematch,https://play.google.com/store/apps/developer?id=Echidna+Games&hl=en&gl=us
英国tripledot,Echidna Games,games.echidna.spiderassociations,https://play.google.com/store/apps/developer?id=Echidna+Games&hl=en&gl=us
英国tripledot,Echidna Games,games.echidna.wordsearchassociations,https://play.google.com/store/apps/developer?id=Echidna+Games&hl=en&gl=us
英国tripledot,Echidna Games,com.echidna.wordrush,https://play.google.com/store/apps/developer?id=Echidna+Games&hl=en&gl=us
英国tripledot,Live Play Mobile Inc,com.liveplaymobile,https://play.google.com/store/apps/developer?id=Live+Play+Mobile+Inc&hl=en&gl=us
奇讯新游,Bubblescapes,com.sweet.candy.match.gp,https://play.google.com/store/apps/developer?id=Bubblescapes&hl=en&gl=us
奇讯新游,Bubblescapes,com.idle.foodgame.catcookingbar,https://play.google.com/store/apps/developer?id=Bubblescapes&hl=en&gl=us
奇讯新游,Bubblescapes,com.screwnuts.spin.jam.sort,https://play.google.com/store/apps/developer?id=Bubblescapes&hl=en&gl=us
奇讯新游,Bubblescapes,com.mobileguru.fruitsbomb.free,https://play.google.com/store/apps/developer?id=Bubblescapes&hl=en&gl=us
奇讯新游,Bubblescapes,com.bubblescapes.sort.factory.gp,https://play.google.com/store/apps/developer?id=Bubblescapes&hl=en&gl=us
奇讯新游,easygame7,com.easygame.marblelegend,https://play.google.com/store/apps/developer?id=easygame7&hl=en&gl=us
奇讯新游,easygame7,com.easygame.marblelegendpay,https://play.google.com/store/apps/developer?id=easygame7&hl=en&gl=us
奇讯新游,easygame7,solitaire.card.games.solitaire.newyear.free,https://play.google.com/store/apps/developer?id=easygame7&hl=en&gl=us
奇讯新游,easygame7,com.metafun.solitaire.free.hd,https://play.google.com/store/apps/developer?id=easygame7&hl=en&gl=us
奇讯新游,easygame7,com.idle.monster.chef.tycoon,https://play.google.com/store/apps/developer?id=easygame7&hl=en&gl=us
奇讯新游,Enjoysports,com.match.homemansion.design.puzzlegame,https://play.google.com/store/apps/developer?id=Enjoysports&hl=en&gl=us
奇讯新游,Enjoysports,com.onehit.babymansion.puzzle,https://play.google.com/store/apps/developer?id=Enjoysports&hl=en&gl=us
奇讯新游,Enjoysports,com.numberpuzzle.ten.pair.match.game,https://play.google.com/store/apps/developer?id=Enjoysports&hl=en&gl=us
奇讯新游,Fungoodgames,com.cy.merge.help.gp,https://play.google.com/store/apps/developer?id=Fungoodgames&hl=en&gl=us
奇讯新游,Fungoodgames,com.ch.ruler.match,https://play.google.com/store/apps/developer?id=Fungoodgames&hl=en&gl=us
奇讯新游,Fungoodgames,com.solitaire.calm.logic.word.puzzle.free,https://play.google.com/store/apps/developer?id=Fungoodgames&hl=en&gl=us
奇讯新游,Fungoodgames,com.trials.eternity.free,https://play.google.com/store/apps/developer?id=Fungoodgames&hl=en&gl=us
奇讯新游,Fungoodgames,com.word.solitaire.travel.puzzle,https://play.google.com/store/apps/developer?id=Fungoodgames&hl=en&gl=us
奇讯新游,gameone,com.my.cooking.chef.kitchen.craze.fever,https://play.google.com/store/apps/developer?id=gameone&hl=en&gl=us
奇讯新游,gameone,com.food.dash.diner.craze.happy.ASMR,https://play.google.com/store/apps/developer?id=gameone&hl=en&gl=us
奇讯新游,gameone,com.candysmashmania.sweetcrush.free,https://play.google.com/store/apps/developer?id=gameone&hl=en&gl=us
奇讯新游,gameone,com.crazy.cooking.diner.chef.restaurant.fever,https://play.google.com/store/apps/developer?id=gameone&hl=en&gl=us
奇讯新游,gameone,com.tastydiary.cooking.diner.home.restaurant,https://play.google.com/store/apps/developer?id=gameone&hl=en&gl=us
奇讯新游,gameone,com.game.candywitch.cookie.stars.free,https://play.google.com/store/apps/developer?id=gameone&hl=en&gl=us
奇讯新游,gameone,com.cookingworld.chef.craze.fever.dinner,https://play.google.com/store/apps/developer?id=gameone&hl=en&gl=us
奇讯新游,gameone,com.cookingchef.kitchen.free,https://play.google.com/store/apps/developer?id=gameone&hl=en&gl=us
奇讯新游,gameone,com.hotel.fever.frenzy.madness.gameone,https://play.google.com/store/apps/developer?id=gameone&hl=en&gl=us
奇讯新游,gameone,com.hotel.empire.fever.craze.mania.sim.free,https://play.google.com/store/apps/developer?id=gameone&hl=en&gl=us
奇讯新游,gameone,com.gameone.jungle.cube.blast.free,https://play.google.com/store/apps/developer?id=gameone&hl=en&gl=us
奇讯新游,gameone,com.bubble.shooter.adventure.puzzle.free,https://play.google.com/store/apps/developer?id=gameone&hl=en&gl=us
奇讯新游,gameone,com.cookie.crush.maina.jam.candy.free,https://play.google.com/store/apps/developer?id=gameone&hl=en&gl=us
奇讯新游,gameone,com.arcade.superjungle.jump.free,https://play.google.com/store/apps/developer?id=gameone&hl=en&gl=us
奇讯新游,gameone,com.candy.smash.mania.match.gp,https://play.google.com/store/apps/developer?id=gameone&hl=en&gl=us
奇讯新游,gameone,com.gameone.arcadebowlinggo2,https://play.google.com/store/apps/developer?id=gameone&hl=en&gl=us
奇讯新游,gameone,com.gameone.superadventuresofjabber.free,https://play.google.com/store/apps/developer?id=gameone&hl=en&gl=us
奇讯新游,gameone,com.mario.bros.adventure.free,https://play.google.com/store/apps/developer?id=gameone&hl=en&gl=us
奇讯新游,Gamoper,com.gamoper.candysweetstory.free,https://play.google.com/store/apps/developer?id=Gamoper&hl=en&gl=us
奇讯新游,Gamoper,com.sortingstore.goods.sort.matching.puzzle,https://play.google.com/store/apps/developer?id=Gamoper&hl=en&gl=us
奇讯新游,Gamoper,com.homedesign.babymanor.virtual.free,https://play.google.com/store/apps/developer?id=Gamoper&hl=en&gl=us
奇讯新游,Gamoper,com.gamoper.magiccandy.free,https://play.google.com/store/apps/developer?id=Gamoper&hl=en&gl=us
奇讯新游,Jewel Loft,com.sweetcandy.puzzle.blast.crush.free,https://play.google.com/store/apps/developer?id=Jewel+Loft&hl=en&gl=us
奇讯新游,Jewel Loft,com.match3d.triple.match.legend.gp,https://play.google.com/store/apps/developer?id=Jewel+Loft&hl=en&gl=us
奇讯新游,Jewel Loft,com.goods.sortfever.market.match.puzzle,https://play.google.com/store/apps/developer?id=Jewel+Loft&hl=en&gl=us
奇讯新游,Jewel Loft,com.sortmatch.triple.drop.goods.puzzle,https://play.google.com/store/apps/developer?id=Jewel+Loft&hl=en&gl=us
奇讯新游,Jewel Loft,com.crazysort.supermarket.goodstriple,https://play.google.com/store/apps/developer?id=Jewel+Loft&hl=en&gl=us
奇讯新游,Jewel Loft,com.toybomb.blast.cubecrush.free,https://play.google.com/store/apps/developer?id=Jewel+Loft&hl=en&gl=us
奇讯新游,Jewel Loft,com.matchappgame.candyfeversmash.match3,https://play.google.com/store/apps/developer?id=Jewel+Loft&hl=en&gl=us
奇讯新游,Jewel Loft,com.sortingpuzzle.matching.goods.sort.puzzle,https://play.google.com/store/apps/developer?id=Jewel+Loft&hl=en&gl=us
奇讯新游,Jewel Loft,com.grill.sort.foodie.sizzle.skewer.puzzle,https://play.google.com/store/apps/developer?id=Jewel+Loft&hl=en&gl=us
奇讯新游,Jewel Loft,com.sortout.match.triple.puzzle,https://play.google.com/store/apps/developer?id=Jewel+Loft&hl=en&gl=us
奇讯新游,Jewel Loft,com.wood.blockpuzzlegame.jigsaw.sudoku.match,https://play.google.com/store/apps/developer?id=Jewel+Loft&hl=en&gl=us
奇讯新游,Jewel Loft,com.goods.cookingsort.market.match.puzzle,https://play.google.com/store/apps/developer?id=Jewel+Loft&hl=en&gl=us
奇讯新游,Jewel Loft,com.sandblockjam.puzzle.color.tetris,https://play.google.com/store/apps/developer?id=Jewel+Loft&hl=en&gl=us
奇讯新游,"MAGIC SEVEN CO., LIMITED",com.cookingcity.chef.kitchen.craze.fever,https://play.google.com/store/apps/developer?id=MAGIC+SEVEN+CO.%2C+LIMITED&hl=en&gl=us
奇讯新游,"MAGIC SEVEN CO., LIMITED",com.cooking.world.chef.craze.restaurant.fever.free,https://play.google.com/store/apps/developer?id=MAGIC+SEVEN+CO.%2C+LIMITED&hl=en&gl=us
奇讯新游,"MAGIC SEVEN CO., LIMITED",com.idle.food.bar.tycoon,https://play.google.com/store/apps/developer?id=MAGIC+SEVEN+CO.%2C+LIMITED&hl=en&gl=us
奇讯新游,"MAGIC SEVEN CO., LIMITED",com.idle.airport.empire.sim.tycoon,https://play.google.com/store/apps/developer?id=MAGIC+SEVEN+CO.%2C+LIMITED&hl=en&gl=us
奇讯新游,"MAGIC SEVEN CO., LIMITED",com.merge.legends.dragon.dailyfun,https://play.google.com/store/apps/developer?id=MAGIC+SEVEN+CO.%2C+LIMITED&hl=en&gl=us
奇讯新游,"MAGIC SEVEN CO., LIMITED",com.idle.dragon.school.magic.tycoon,https://play.google.com/store/apps/developer?id=MAGIC+SEVEN+CO.%2C+LIMITED&hl=en&gl=us
奇讯新游,"MAGIC SEVEN CO., LIMITED",com.idle.cinema.empire.sim.tycoon,https://play.google.com/store/apps/developer?id=MAGIC+SEVEN+CO.%2C+LIMITED&hl=en&gl=us
奇讯新游,"MAGIC SEVEN CO., LIMITED",com.idle.vegas.resort.casino.tycoon.empire.slot,https://play.google.com/store/apps/developer?id=MAGIC+SEVEN+CO.%2C+LIMITED&hl=en&gl=us
奇讯新游,"MAGIC SEVEN CO., LIMITED",com.idle.music.festival.empire.sim.tycoon,https://play.google.com/store/apps/developer?id=MAGIC+SEVEN+CO.%2C+LIMITED&hl=en&gl=us
奇讯新游,"MAGIC SEVEN CO., LIMITED",com.dailyfun.idle.resort.tycoon.hotel,https://play.google.com/store/apps/developer?id=MAGIC+SEVEN+CO.%2C+LIMITED&hl=en&gl=us
奇讯新游,"MAGIC SEVEN CO., LIMITED",com.cookingtown.chef.kitchen.restaurant.diner,https://play.google.com/store/apps/developer?id=MAGIC+SEVEN+CO.%2C+LIMITED&hl=en&gl=us
奇讯新游,"MAGIC SEVEN CO., LIMITED",com.idle.fishing.club.hooking.resort.tycoon,https://play.google.com/store/apps/developer?id=MAGIC+SEVEN+CO.%2C+LIMITED&hl=en&gl=us
奇讯新游,"MAGIC SEVEN CO., LIMITED",com.idle.train.empire.sim.tycoon,https://play.google.com/store/apps/developer?id=MAGIC+SEVEN+CO.%2C+LIMITED&hl=en&gl=us
奇讯新游,"MAGIC SEVEN CO., LIMITED",com.idle.petdise.tycoon.pet.empire,https://play.google.com/store/apps/developer?id=MAGIC+SEVEN+CO.%2C+LIMITED&hl=en&gl=us
奇讯新游,"MAGIC SEVEN CO., LIMITED",com.idle.island.adventure.farm.craft.dailyfun,https://play.google.com/store/apps/developer?id=MAGIC+SEVEN+CO.%2C+LIMITED&hl=en&gl=us
奇讯新游,"MAGIC SEVEN CO., LIMITED",com.idle.auto.car.master.tycoon.empire,https://play.google.com/store/apps/developer?id=MAGIC+SEVEN+CO.%2C+LIMITED&hl=en&gl=us
奇讯新游,"MAGIC SEVEN CO., LIMITED",com.idle.railway.empire.tycoon,https://play.google.com/store/apps/developer?id=MAGIC+SEVEN+CO.%2C+LIMITED&hl=en&gl=us
奇讯新游,"MAGIC SEVEN CO., LIMITED",com.idle.office.empire.rich.sim.tycoon,https://play.google.com/store/apps/developer?id=MAGIC+SEVEN+CO.%2C+LIMITED&hl=en&gl=us
奇讯新游,"MAGIC SEVEN CO., LIMITED",com.idle.baobao.prison.empire.sim.tycoon,https://play.google.com/store/apps/developer?id=MAGIC+SEVEN+CO.%2C+LIMITED&hl=en&gl=us
奇讯新游,"MAGIC SEVEN CO., LIMITED",com.idle.mall.empire.shopping.sim.tycoon,https://play.google.com/store/apps/developer?id=MAGIC+SEVEN+CO.%2C+LIMITED&hl=en&gl=us
奇讯新游,"ONE HIT CO., LIMITED",com.match.fever.dream.puzzlegame.free,https://play.google.com/store/apps/developer?id=ONE+HIT+CO.%2C+LIMITED&hl=en&gl=us
奇讯新游,"ONE HIT CO., LIMITED",com.free.games.cake.smash.mania.puzzle,https://play.google.com/store/apps/developer?id=ONE+HIT+CO.%2C+LIMITED&hl=en&gl=us
奇讯新游,"ONE HIT CO., LIMITED",com.tapstory.sweetcrushroyal.match3,https://play.google.com/store/apps/developer?id=ONE+HIT+CO.%2C+LIMITED&hl=en&gl=us
奇讯新游,"ONE HIT CO., LIMITED",com.mergediner.chef.designfever,https://play.google.com/store/apps/developer?id=ONE+HIT+CO.%2C+LIMITED&hl=en&gl=us
奇讯新游,"ONE HIT CO., LIMITED",com.gameexcellent.cueblastpop.free,https://play.google.com/store/apps/developer?id=ONE+HIT+CO.%2C+LIMITED&hl=en&gl=us
