company,developer,pkg,dev_url
奇讯新游,"ONE HIT CO., LIMITED",com.sugarfun.candybombfever.match3,https://play.google.com/store/apps/developer?id=ONE+HIT+CO.%2C+LIMITED&hl=en&gl=us
奇讯新游,"ONE HIT CO., LIMITED",com.enjoysports.merge.farm.life.merge.games,https://play.google.com/store/apps/developer?id=ONE+HIT+CO.%2C+LIMITED&hl=en&gl=us
奇讯新游,Peak Plus,com.supersort.matching.goods.triple.puzzle,https://play.google.com/store/apps/developer?id=Peak+Plus&hl=en&gl=us
奇讯新游,Peak Plus,com.triple.joy.match3d.puzzle.matching,https://play.google.com/store/apps/developer?id=Peak+Plus&hl=en&gl=us
奇讯新游,Peak Plus,com.crazymania.sorting.puzzle.matchinggames,https://play.google.com/store/apps/developer?id=Peak+Plus&hl=en&gl=us
奇讯新游,Peak Plus,com.triplefrenzy3d.match.sort.factory.gp,https://play.google.com/store/apps/developer?id=Peak+Plus&hl=en&gl=us
奇讯新游,Peak Plus,com.happywool.sort.yarn.color.knit.match,https://play.google.com/store/apps/developer?id=Peak+Plus&hl=en&gl=us
奇讯新游,PuzzleLoft,com.match.busters.free.gp,https://play.google.com/store/apps/developer?id=PuzzleLoft&hl=en&gl=us
奇讯新游,PuzzleLoft,com.dream.resort.candy.match.mania.gp,https://play.google.com/store/apps/developer?id=PuzzleLoft&hl=en&gl=us
奇讯新游,PuzzleLoft,com.merge.townhorizon.puzzlegame,https://play.google.com/store/apps/developer?id=PuzzleLoft&hl=en&gl=us
奇讯新游,PuzzleLoft,com.sweet.candy.journey.match.puzzle.gp,https://play.google.com/store/apps/developer?id=PuzzleLoft&hl=en&gl=us
奇讯新游,PuzzleLoft,com.bubbleshooter.panda.blast.pop.puzzle.legend,https://play.google.com/store/apps/developer?id=PuzzleLoft&hl=en&gl=us
奇讯新游,PuzzleLoft,com.appgame7.bubbleshooterlegend.free,https://play.google.com/store/apps/developer?id=PuzzleLoft&hl=en&gl=us
奇讯新游,PuzzleLoft,com.cosmo.candybomb.free,https://play.google.com/store/apps/developer?id=PuzzleLoft&hl=en&gl=us
奇讯新游,PuzzleLoft,com.crazybuzz.candycrackmania.free,https://play.google.com/store/apps/developer?id=PuzzleLoft&hl=en&gl=us
奇讯新游,PuzzleLoft,com.matchfamliy3d.tirple.match.gp,https://play.google.com/store/apps/developer?id=PuzzleLoft&hl=en&gl=us
奇讯新游,PuzzleLoft,com.cosmo.candy.mania.free,https://play.google.com/store/apps/developer?id=PuzzleLoft&hl=en&gl=us
奇讯新游,PuzzleLoft,com.cosmo.toycrush.free,https://play.google.com/store/apps/developer?id=PuzzleLoft&hl=en&gl=us
奇讯新游,PuzzleLoft,com.bubbleshooter.mania.blast.puzzle.free,https://play.google.com/store/apps/developer?id=PuzzleLoft&hl=en&gl=us
奇讯新游,PuzzleLoft,com.jewels.adventure.crush.gems.blast.free,https://play.google.com/store/apps/developer?id=PuzzleLoft&hl=en&gl=us
奇讯新游,PuzzleLoft,com.cosmo.fruitfever.free,https://play.google.com/store/apps/developer?id=PuzzleLoft&hl=en&gl=us
奇讯新游,PuzzleLoft,com.crazybuzz.happyfruitstap.free,https://play.google.com/store/apps/developer?id=PuzzleLoft&hl=en&gl=us
奇讯新游,PuzzleLoft,com.cosmo.fruitgummy.free,https://play.google.com/store/apps/developer?id=PuzzleLoft&hl=en&gl=us
奇讯新游,PuzzleLoft,com.cosmo.candyburst.free,https://play.google.com/store/apps/developer?id=PuzzleLoft&hl=en&gl=us
奇讯新游,PuzzleLoft,com.appgame7.bubble.shooter.free,https://play.google.com/store/apps/developer?id=PuzzleLoft&hl=en&gl=us
奇讯新游,PuzzleLoft,com.crazybuzz.toypopcubes.free,https://play.google.com/store/apps/developer?id=PuzzleLoft&hl=en&gl=us
奇讯新游,RedFish Games,com.hospital.craze.clinic.happy.doctor.ASMR,https://play.google.com/store/apps/developer?id=RedFish+Games&hl=en&gl=us
奇讯新游,RedFish Games,com.airplanecooking.chef.kitchen.restaurant.diner,https://play.google.com/store/apps/developer?id=RedFish+Games&hl=en&gl=us
奇讯新游,RedFish Games,badminton.king.sportsgame.smash,https://play.google.com/store/apps/developer?id=RedFish+Games&hl=en&gl=us
奇讯新游,SugarFun,com.appgame7.toytapfever.free,https://play.google.com/store/apps/developer?id=SugarFun&hl=en&gl=us
奇讯新游,Tap Happy,com.plantdressup.gardenscapes,https://play.google.com/store/apps/developer?id=Tap+Happy&hl=en&gl=us
奇讯新游,Tap Happy,com.taphappy.gardendressup.free,https://play.google.com/store/apps/developer?id=Tap+Happy&hl=en&gl=us
奇讯新游,Tap Happy,com.k3games.airportmanager,https://play.google.com/store/apps/developer?id=Tap+Happy&hl=en&gl=us
奇讯新游,Tap Happy,com.taphappy.happykitchenworld.free,https://play.google.com/store/apps/developer?id=Tap+Happy&hl=en&gl=us
奇讯新游,Tap Happy,com.kiwigo.dessertbakery.free,https://play.google.com/store/apps/developer?id=Tap+Happy&hl=en&gl=us
奇讯新游,Tap Happy,com.kiwigo.pocketpony.free,https://play.google.com/store/apps/developer?id=Tap+Happy&hl=en&gl=us
奇讯新游,Tap Happy,com.flowerdressup.garden.plant,https://play.google.com/store/apps/developer?id=Tap+Happy&hl=en&gl=us
奇讯新游,Tap Happy,com.kiwigo.monsterhouse.free,https://play.google.com/store/apps/developer?id=Tap+Happy&hl=en&gl=us
奇讯新游,Tap Happy,com.kiwigo.cookieshop.free,https://play.google.com/store/apps/developer?id=Tap+Happy&hl=en&gl=us
奇讯新游,Tap Happy,com.taphappy.petcaresalon.free,https://play.google.com/store/apps/developer?id=Tap+Happy&hl=en&gl=us
奇讯新游,Tap Happy,com.kiwigo.superpizzashop.free,https://play.google.com/store/apps/developer?id=Tap+Happy&hl=en&gl=us
奇讯新游,Tap Happy,com.kiwigo.mypetloki.free,https://play.google.com/store/apps/developer?id=Tap+Happy&hl=en&gl=us
奇讯新游,Tap Happy,com.kiwigo.dreamdollboutique.free,https://play.google.com/store/apps/developer?id=Tap+Happy&hl=en&gl=us
奇讯新游,Tap Happy,com.k3games.littletailorxmas.free,https://play.google.com/store/apps/developer?id=Tap+Happy&hl=en&gl=us
奇讯新游,Tap Happy,com.taphappy.kittycafe.free,https://play.google.com/store/apps/developer?id=Tap+Happy&hl=en&gl=us
奇讯新游,Tap Happy,com.kidsthree.cakemaster,https://play.google.com/store/apps/developer?id=Tap+Happy&hl=en&gl=us
奇讯新游,Tap Happy,com.kiwigo.mysmartdog1.free,https://play.google.com/store/apps/developer?id=Tap+Happy&hl=en&gl=us
奇讯新游,Tap Happy,com.k3games.littletailorlite.free,https://play.google.com/store/apps/developer?id=Tap+Happy&hl=en&gl=us
奇讯新游,Tap Happy,com.kiwigo.cottoncandyshop.free,https://play.google.com/store/apps/developer?id=Tap+Happy&hl=en&gl=us
奇讯新游,Tap Happy,com.taphappy.spacepuppy1.free,https://play.google.com/store/apps/developer?id=Tap+Happy&hl=en&gl=us
奇讯新游,TEEWEE LIMITED,com.word.solitaire.sort,https://play.google.com/store/apps/developer?id=TEEWEE+LIMITED&hl=en&gl=us
奇讯新游,TEEWEE LIMITED,com.zuma.deluxe.marble.puzzle,https://play.google.com/store/apps/developer?id=TEEWEE+LIMITED&hl=en&gl=us
奇讯新游,TEEWEE LIMITED,com.best.wordsearch.free,https://play.google.com/store/apps/developer?id=TEEWEE+LIMITED&hl=en&gl=us
奇讯新游,TEEWEE LIMITED,com.appgame7.jigsaw.free,https://play.google.com/store/apps/developer?id=TEEWEE+LIMITED&hl=en&gl=us
奇讯新游,TEEWEE LIMITED,com.loop.duck.tiles.survive,https://play.google.com/store/apps/developer?id=TEEWEE+LIMITED&hl=en&gl=us
奇讯新游,Yo App,com.candy.sweet.legend.free,https://play.google.com/store/apps/developer?id=Yo+App&hl=en&gl=us
奇讯新游,Yo App,com.toy.cubes.blast.toy.crush.free,https://play.google.com/store/apps/developer?id=Yo+App&hl=en&gl=us
奇讯新游,Yo App,com.sweet.candy.tales.gp,https://play.google.com/store/apps/developer?id=Yo+App&hl=en&gl=us
奇讯新游,Yo App,com.appgame7.candyfrenzy,https://play.google.com/store/apps/developer?id=Yo+App&hl=en&gl=us
奇讯新游,Yo App,com.matchgames.petcandypuzzle,https://play.google.com/store/apps/developer?id=Yo+App&hl=en&gl=us
奇讯新游,Yo App,com.digit.logic.number.match.pair.puzzle,https://play.google.com/store/apps/developer?id=Yo+App&hl=en&gl=us
奇讯新游,Yo App,com.township.familyfarm.tycoon,https://play.google.com/store/apps/developer?id=Yo+App&hl=en&gl=us
奇讯新游,Yo App,com.barn.tycoon.idle.farm,https://play.google.com/store/apps/developer?id=Yo+App&hl=en&gl=us
奇讯新游,Yo App,com.makeup.water.puzzle.match.sort,https://play.google.com/store/apps/developer?id=Yo+App&hl=en&gl=us
深圳乐言科技,Brainit Games,bubble.shooter.pop.marble.cannon.match.color.three.puzzle.game,https://play.google.com/store/apps/developer?id=Brainit+Games&hl=en&gl=us
深圳乐言科技,Brainit Games,rescue.dragon.save.princess.jam.traffic.puzzle,https://play.google.com/store/apps/developer?id=Brainit+Games&hl=en&gl=us
深圳乐言科技,Brainit Games,mahjongsolitaire.mahjong.solitaire.free.offline.game,https://play.google.com/store/apps/developer?id=Brainit+Games&hl=en&gl=us
深圳乐言科技,Brainit Games,unscrew.star.nuts.bolts.screw.pin.jam.puzzle.color.sort.out,https://play.google.com/store/apps/developer?id=Brainit+Games&hl=en&gl=us
深圳乐言科技,Brainit Games,solitaire.tripeaks.blooming.scapes.adventure.story.flower.garden.harvest.farm,https://play.google.com/store/apps/developer?id=Brainit+Games&hl=en&gl=us
深圳乐言科技,Brainit Games,mahjongsolitaire.mahjong.solitaire.tile.triple.match,https://play.google.com/store/apps/developer?id=Brainit+Games&hl=en&gl=us
深圳乐言科技,Brainit Games,nuts.bolts.screw.puzzle.wood.pin.sort.unscrew.brain.logic.test.train.game,https://play.google.com/store/apps/developer?id=Brainit+Games&hl=en&gl=us
深圳乐言科技,Brainit Games,word.search.connect.wordstacks.crossy.story.wordscapes.word.games,https://play.google.com/store/apps/developer?id=Brainit+Games&hl=en&gl=us
深圳乐言科技,Brainit Games,wool.knit.sort.thread.out.pin.jam.screw.unscrew.nuts.bolts,https://play.google.com/store/apps/developer?id=Brainit+Games&hl=en&gl=us
深圳乐言科技,Brainit Games,carrom.board.pool.disc.cricket.ice.hockey.multiplayer.game.free,https://play.google.com/store/apps/developer?id=Brainit+Games&hl=en&gl=us
深圳乐言科技,Brainit Games,word.search.wordsearch.wordgames.kids.adults.free.puzzle.games,https://play.google.com/store/apps/developer?id=Brainit+Games&hl=en&gl=us
深圳乐言科技,Brainit Games,word.cross.jigsaw.puzzle.crossword.connect.block.part.fit.free.game,https://play.google.com/store/apps/developer?id=Brainit+Games&hl=en&gl=us
深圳乐言科技,Brainit Games,word.connect.word.search.scapes.find.hidden.crossword.puzzle.game,https://play.google.com/store/apps/developer?id=Brainit+Games&hl=en&gl=us
深圳乐言科技,Brainit Games,word.move.swipe.scroll.search.find.hidden.trivia.letter.puzzle.game,https://play.google.com/store/apps/developer?id=Brainit+Games&hl=en&gl=us
深圳乐言科技,Brainit Games,com.seaworldgame.klondike.solitaire,https://play.google.com/store/apps/developer?id=Brainit+Games&hl=en&gl=us
深圳乐言科技,Brainit Games,trivia.cross.word.crossword.question.answer.quiz.iq.general.knowledge,https://play.google.com/store/apps/developer?id=Brainit+Games&hl=en&gl=us
深圳乐言科技,Brainit Games,word.most.top.n.guess.answer.trivia.question.quiz.general.knowledge,https://play.google.com/store/apps/developer?id=Brainit+Games&hl=en&gl=us
深圳乐言科技,Brainit Games,word.blocks.jigsaw.puzzle.boggle.find.hidden.scapes.shapes.fit.search.scrabble.free,https://play.google.com/store/apps/developer?id=Brainit+Games&hl=en&gl=us
深圳乐言科技,Brainit Games,daifugo.card.japanese.poker.grand.millionaire.revolution.multiplayer.online,https://play.google.com/store/apps/developer?id=Brainit+Games&hl=en&gl=us
深圳乐言科技,Brainit Games,jigsaw.block.puzzle.wood.tetris.tangram.lego.sudoku.match.game,https://play.google.com/store/apps/developer?id=Brainit+Games&hl=en&gl=us
深圳乐言科技,"Lighthouse, Inc.",com.peacock.flashlight,https://play.google.com/store/apps/developer?id=Lighthouse%2C+Inc.&hl=en&gl=us
深圳乐言科技,"Lighthouse, Inc.",com.peacock.pic.image.edit,https://play.google.com/store/apps/developer?id=Lighthouse%2C+Inc.&hl=en&gl=us
深圳乐言科技,"Lighthouse, Inc.",com.ai.aigc.art.photo.edit.tuyaya,https://play.google.com/store/apps/developer?id=Lighthouse%2C+Inc.&hl=en&gl=us
深圳乐言科技,"Lighthouse, Inc.",com.peacock.foto.filtre,https://play.google.com/store/apps/developer?id=Lighthouse%2C+Inc.&hl=en&gl=us
深圳乐言科技,Magic Word Games,word.riddles.guess.brain.test.tricky.puzzle.quiz.game.free,https://play.google.com/store/apps/developer?id=Magic+Word+Games&hl=en&gl=us
深圳乐言科技,Magic Word Games,trivia.quiz.trivia.star.millionaire.word.question.offine.game.free,https://play.google.com/store/apps/developer?id=Magic+Word+Games&hl=en&gl=us
深圳乐言科技,Magic Word Games,com.crossword.bible.cookies.find.english,https://play.google.com/store/apps/developer?id=Magic+Word+Games&hl=en&gl=us
深圳乐言科技,Magic Word Games,word.think.hidden.words.find.brain.train.scrabble.crush.swipe.search.puzzle.game,https://play.google.com/store/apps/developer?id=Magic+Word+Games&hl=en&gl=us
深圳乐言科技,Magic Word Games,pic.word.parts.scrabble.combine.four.pics.guess.emoji.quiz.logo.merge.puzzle,https://play.google.com/store/apps/developer?id=Magic+Word+Games&hl=en&gl=us
深圳乐言科技,Magic Word Games,klondike.solitaire.card.games.free.patience.spider.freecell.classic,https://play.google.com/store/apps/developer?id=Magic+Word+Games&hl=en&gl=us
深圳乐言科技,Magic Word Games,pic.game.guess.word.four.picture.one.brain.emoji.quiz.logo.puzzle.free,https://play.google.com/store/apps/developer?id=Magic+Word+Games&hl=en&gl=us
深圳乐言科技,Magic Word Games,watersort.puzzle.water.sort.logic.brain.game.color.fill.wood,https://play.google.com/store/apps/developer?id=Magic+Word+Games&hl=en&gl=us
深圳乐言科技,Magic Word Games,ogo.trivia.quiz.emoji.icon.picture.guess.tricky.brain.test.riddle.puzzle,https://play.google.com/store/apps/developer?id=Magic+Word+Games&hl=en&gl=us
深圳乐言科技,Magic Word Games,emoji.word.games.four.pics.one.words.quiz.guess.twopics.free,https://play.google.com/store/apps/developer?id=Magic+Word+Games&hl=en&gl=us
深圳乐言科技,People Lovin Games,ball.ballsort.watersort.color.colorsort.watercolor.puzzle,https://play.google.com/store/apps/developer?id=People+Lovin+Games&hl=en&gl=us
深圳乐言科技,People Lovin Games,spades.classic.card.free.online.offline.multiplayer,https://play.google.com/store/apps/developer?id=People+Lovin+Games&hl=en&gl=us
深圳乐言科技,People Lovin Games,solitaire.tripeaks.design.free.card.games.house.home.decor,https://play.google.com/store/apps/developer?id=People+Lovin+Games&hl=en&gl=us
深圳乐言科技,People Lovin Games,puzzle.match.sort.color.jam.traffic.rescue,https://play.google.com/store/apps/developer?id=People+Lovin+Games&hl=en&gl=us
深圳乐言科技,People Lovin Games,solitaire.tripeaks.farm.town.adventure.card.games.free,https://play.google.com/store/apps/developer?id=People+Lovin+Games&hl=en&gl=us
深圳乐言科技,People Lovin Games,flower.match.sort.puzzle.blossom.triple.shelf.bloom.tile.blast.game,https://play.google.com/store/apps/developer?id=People+Lovin+Games&hl=en&gl=us
深圳乐言科技,People Lovin Games,wool.thread.yarn.sort.match.color.knit.out.screw.craze.game,https://play.google.com/store/apps/developer?id=People+Lovin+Games&hl=en&gl=us
深圳乐言科技,People Lovin Games,classic.tiletrip.tile.master.puzzle.onet.block.match.link.connect.game,https://play.google.com/store/apps/developer?id=People+Lovin+Games&hl=en&gl=us
深圳乐言科技,People Lovin Games,castle.vanishingcross.kingscorner.solitaire.cardgames.free.offline.klondike.patience,https://play.google.com/store/apps/developer?id=People+Lovin+Games&hl=en&gl=us
深圳乐言科技,People Lovin Games,yatzy.dice.yahtzee.classic.board.game,https://play.google.com/store/apps/developer?id=People+Lovin+Games&hl=en&gl=us
深圳乐言科技,People Lovin Games,word.bubble.pop.parts.combine.guess.find.swipe.crush.scrabble.puzzle.game,https://play.google.com/store/apps/developer?id=People+Lovin+Games&hl=en&gl=us
深圳乐言科技,People Lovin Games,game.nuts.nutsort.watersort.color.puzzles,https://play.google.com/store/apps/developer?id=People+Lovin+Games&hl=en&gl=us
深圳乐言科技,People Lovin Games,com.crazy.letter.wordfind,https://play.google.com/store/apps/developer?id=People+Lovin+Games&hl=en&gl=us
深圳乐言科技,People Lovin Games,knit.thread.jam.color.sort.out.wool.screw.logic.puzzle.game,https://play.google.com/store/apps/developer?id=People+Lovin+Games&hl=en&gl=us
深圳乐言科技,People Lovin Games,word.string.connect.link.brain.stacks.search.guess.swipe.hidden.puzzle.game,https://play.google.com/store/apps/developer?id=People+Lovin+Games&hl=en&gl=us
深圳乐言科技,People Lovin Games,solitaire.tripeaks.fish.free.card.games.ocean,https://play.google.com/store/apps/developer?id=People+Lovin+Games&hl=en&gl=us
深圳乐言科技,People Lovin Games,com.solitaire.klondike.spider.cardgames.puzzle.farm.animal,https://play.google.com/store/apps/developer?id=People+Lovin+Games&hl=en&gl=us
深圳乐言科技,People Lovin Games,block.puzzle.jigsaw.jewel.wood.blocks.sudoku.shape.tetris.game,https://play.google.com/store/apps/developer?id=People+Lovin+Games&hl=en&gl=us
深圳乐言科技,People Lovin Games,classic.word.board.wordwithfriends.solo.offline.scrabble.friends.multiplayer.online.crossword.game,https://play.google.com/store/apps/developer?id=People+Lovin+Games&hl=en&gl=us
深圳乐言科技,People Lovin Games,com.crazy.letter.wordsearch,https://play.google.com/store/apps/developer?id=People+Lovin+Games&hl=en&gl=us
深圳乐言科技,"Shoreline Park, Inc.",klondike.solitaire.cardgames.puzzle.free.offline.freecell.spider,https://play.google.com/store/apps/developer?id=Shoreline+Park%2C+Inc.&hl=en&gl=us
深圳乐言科技,"Shoreline Park, Inc.",com.shoreline.game.spider.solitaire,https://play.google.com/store/apps/developer?id=Shoreline+Park%2C+Inc.&hl=en&gl=us
深圳乐言科技,"Shoreline Park, Inc.",freecell.solitaire.cardgames.puzzle.free.offline.klondike.patience,https://play.google.com/store/apps/developer?id=Shoreline+Park%2C+Inc.&hl=en&gl=us
深圳乐言科技,"Shoreline Park, Inc.",match.solitaire.cardgames.puzzle.free.offline.klondike.patience,https://play.google.com/store/apps/developer?id=Shoreline+Park%2C+Inc.&hl=en&gl=us
深圳乐言科技,"Shoreline Park, Inc.",com.live.radar.accu.wea.widget.app,https://play.google.com/store/apps/developer?id=Shoreline+Park%2C+Inc.&hl=en&gl=us
深圳乐言科技,"Solitaire Card Games , Inc.",com.lemongame.freecell.solitaire,https://play.google.com/store/apps/developer?id=Solitaire+Card+Games+%2C+Inc.&hl=en&gl=us
深圳乐言科技,"Solitaire Card Games , Inc.",com.lemongame.mahjong.solitaire,https://play.google.com/store/apps/developer?id=Solitaire+Card+Games+%2C+Inc.&hl=en&gl=us
深圳乐言科技,Solitaire Card Games Ltd,com.lemongame.klondike.solitaire,https://play.google.com/store/apps/developer?id=Solitaire+Card+Games+Ltd&hl=en&gl=us
深圳乐言科技,Spider Solitaire Card Games,com.happysky.spider,https://play.google.com/store/apps/developer?id=Spider+Solitaire+Card+Games&hl=en&gl=us
深圳乐言科技,Spider Solitaire Card Games,com.happysky.blackjack,https://play.google.com/store/apps/developer?id=Spider+Solitaire+Card+Games&hl=en&gl=us
深圳乐言科技,Spider Solitaire Card Games,com.happysky.pencilsketch,https://play.google.com/store/apps/developer?id=Spider+Solitaire+Card+Games&hl=en&gl=us
上海襄翼,Dream Tiles Piano Game Studio,game.piano.music.tiles.challenge,https://play.google.com/store/apps/developer?id=Dream+Tiles+Piano+Game+Studio&hl=en&gl=us
上海襄翼,Dream Tiles Piano Game Studio,piano.game.music.rush.tiles,https://play.google.com/store/apps/developer?id=Dream+Tiles+Piano+Game+Studio&hl=en&gl=us
上海襄翼,Dream Tiles Piano Game Studio,piano.game.music.beat.tiles,https://play.google.com/store/apps/developer?id=Dream+Tiles+Piano+Game+Studio&hl=en&gl=us
上海襄翼,JC Puzzle Games Studio,com.jc.tilematch,https://play.google.com/store/apps/developer?id=JC+Puzzle+Games+Studio&hl=en&gl=us
上海襄翼,JC Puzzle Games Studio,com.jc.mahjongtile,https://play.google.com/store/apps/developer?id=JC+Puzzle+Games+Studio&hl=en&gl=us
上海襄翼,JC Puzzle Games Studio,com.jc.blockpuzzle.color.game,https://play.google.com/store/apps/developer?id=JC+Puzzle+Games+Studio&hl=en&gl=us
上海襄翼,JC Puzzle Games Studio,com.jc.piano.game.music.dash,https://play.google.com/store/apps/developer?id=JC+Puzzle+Games+Studio&hl=en&gl=us
上海襄翼,JC Puzzle Games Studio,com.jc.blockpuzzle.classic,https://play.google.com/store/apps/developer?id=JC+Puzzle+Games+Studio&hl=en&gl=us
上海襄翼,JC Puzzle Games Studio,com.jc.flowermatch.tiles.puzzlegame,https://play.google.com/store/apps/developer?id=JC+Puzzle+Games+Studio&hl=en&gl=us
北京红海无限,gaolipei,gem.sort.color.match.puzzle.paint,https://play.google.com/store/apps/developer?id=gaolipei&hl=en&gl=us
北京红海无限,gaolipei,com.jigsaw.threedimension.shooting,https://play.google.com/store/apps/developer?id=gaolipei&hl=en&gl=us
北京红海无限,SweetGame,number.puzzle.cross.math.brain.jam,https://play.google.com/store/apps/developer?id=SweetGame&hl=en&gl=us
北京珑索科技,Dragon Star,com.screw.puzzle.nuts_android,https://play.google.com/store/apps/developer?id=Dragon+Star&hl=en&gl=us
北京珑索科技,Dragon Star,com.relax.free.jigsaw.puzzle,https://play.google.com/store/apps/developer?id=Dragon+Star&hl=en&gl=us
北京珑索科技,Dragon Star,com.game.sjm_android,https://play.google.com/store/apps/developer?id=Dragon+Star&hl=en&gl=us
北京珑索科技,Dragon Star,com.game.mp3d_android,https://play.google.com/store/apps/developer?id=Dragon+Star&hl=en&gl=us
北京珑索科技,Dragon Star,com.game.heror_android,https://play.google.com/store/apps/developer?id=Dragon+Star&hl=en&gl=us
北京珑索科技,Dragon Star,com.game.tia_android,https://play.google.com/store/apps/developer?id=Dragon+Star&hl=en&gl=us
北京珑索科技,Dragon Star,com.blingsort.gemart,https://play.google.com/store/apps/developer?id=Dragon+Star&hl=en&gl=us
